id	iri
0-0-ZFA:0001282-PATO:0000587-0-0-0	ZP:0000376
0-0-ZFA:0001317-PATO:0000644-0-0-0	ZP:0000377
0-0-ZFA:0001318-PATO:0000595-0-0-0	ZP:0000378
0-0-ZFA:0001338-PATO:0000051-0-0-0	ZP:0000379
0-0-ZFA:0001338-PATO:0000591-0-0-0	ZP:0000380
0-0-ZFA:0001360-PATO:0000140-0-0-0	ZP:0000381
ZFA:0009242-BFO:0000050-ZFA:0001366-PATO:0000051-0-0-0	ZP:0000382
0-0-ZFA:0005126-PATO:0000591-0-0-0	ZP:0000383
0-0-ZFA:0005126-PATO:0000937-0-0-0	ZP:0000384
0-0-ZFA:0005126-PATO:0001396-0-0-0	ZP:0000385
0-0-ZFA:0005757-PATO:0000591-0-0-0	ZP:0000386
0-0-ZFA:0005757-PATO:0001396-0-0-0	ZP:0000387
0-0-ZFA:0007001-PATO:0000462-0-0-0	ZP:0000388
0-0-ZFA:0009399-PATO:0002102-0-0-0	ZP:0000389
0-0-GO:0001944-PATO:0001507-0-0-0	ZP:0000390
0-0-GO:0048795-PATO:0001236-0-0-0	ZP:0000391
0-0-ZFA:0000076-PATO:0000051-0-0-0	ZP:0000392
ZFA:0009327-BFO:0000050-ZFA:0000094-PATO:0001997-0-0-0	ZP:0000393
0-0-ZFA:0000254-PATO:0001241-0-0-0	ZP:0000394
0-0-ZFA:0001306-PATO:0001241-0-0-0	ZP:0000395
0-0-ZFA:0009256-PATO:0001997-0-0-0	ZP:0000396
0-0-ZFA:0000012-PATO:0000647-0-0-0	ZP:0000397
0-0-ZFA:0001094-PATO:0000647-0-0-0	ZP:0000398
0-0-ZFA:0001114-PATO:0000407-0-0-0	ZP:0000399
0-0-ZFA:0000035-PATO:0000001-0-0-0	ZP:0000400
0-0-ZFA:0000107-PATO:0000639-0-0-0	ZP:0000401
0-0-ZFA:0000107-PATO:0002251-0-0-0	ZP:0000402
0-0-ZFA:0000112-PATO:0000645-0-0-0	ZP:0000403
0-0-ZFA:0000123-PATO:0000645-0-0-0	ZP:0000404
0-0-ZFA:0000144-PATO:0000639-0-0-0	ZP:0000405
0-0-ZFA:0000282-PATO:0000001-0-0-0	ZP:0000406
0-0-ZFA:0001114-PATO:0000599-0-0-0	ZP:0000407
0-0-GO:0006919-PATO:0002051-0-0-0	ZP:0000408
0-0-GO:0040011-PATO:0002302-0-0-0	ZP:0000409
0-0-ZFA:0000054-PATO:0001851-0-0-0	ZP:0000410
0-0-ZFA:0000076-PATO:0001483-0-0-0	ZP:0000411
0-0-ZFA:0000435-PATO:0001483-0-0-0	ZP:0000412
0-0-ZFA:0001261-PATO:0000586-0-0-0	ZP:0000413
0-0-ZFA:0001273-PATO:0000646-0-0-0	ZP:0000414
0-0-GO:0002088-PATO:0001507-0-0-0	ZP:0000415
0-0-GO:0003157-PATO:0001507-0-0-0	ZP:0000416
0-0-GO:0010842-PATO:0001507-0-0-0	ZP:0000417
0-0-GO:0070307-PATO:0001507-0-0-0	ZP:0000418
0-0-GO:0070309-PATO:0001507-0-0-0	ZP:0000419
0-0-ZFA:0000035-PATO:0000051-0-0-0	ZP:0000420
0-0-ZFA:0000035-PATO:0000141-0-0-0	ZP:0000421
0-0-ZFA:0000035-PATO:0001505-0-0-ZFA:0000152	ZP:0000422
GO:0005634-BFO:0000050-ZFA:0000035-PATO:0000470-0-0-0	ZP:0000423
ZFA:0009000-BFO:0000050-ZFA:0000035-PATO:0001802-0-0-0	ZP:0000424
0-0-ZFA:0000110-PATO:0000587-0-0-0	ZP:0000425
0-0-ZFA:0000114-PATO:0000470-0-0-0	ZP:0000426
0-0-ZFA:0000114-PATO:0001784-0-0-0	ZP:0000427
0-0-ZFA:0000128-PATO:0000001-0-0-0	ZP:0000428
0-0-ZFA:0000128-PATO:0000051-0-0-0	ZP:0000429
0-0-ZFA:0000155-PATO:0000639-0-0-0	ZP:0000430
0-0-ZFA:0001056-PATO:0000586-0-0-0	ZP:0000431
0-0-ZFA:0001056-PATO:0001930-0-0-0	ZP:0000432
GO:0005884-BFO:0000050-ZFA:0001056-PATO:0000573-0-0-0	ZP:0000433
GO:0005884-BFO:0000050-ZFA:0001056-PATO:0000937-0-0-0	ZP:0000434
GO:0005927-BFO:0000050-ZFA:0001056-PATO:0000051-0-0-0	ZP:0000435
GO:0032982-BFO:0000050-ZFA:0001056-PATO:0000937-0-0-0	ZP:0000436
0-0-ZFA:0001261-PATO:0001478-0-0-0	ZP:0000437
0-0-ZFA:0001462-PATO:0000052-0-0-0	ZP:0000438
0-0-ZFA:0001462-PATO:0001483-0-0-0	ZP:0000439
0-0-ZFA:0001683-PATO:0000051-0-0-0	ZP:0000440
0-0-ZFA:0001683-PATO:0000967-0-0-0	ZP:0000441
0-0-GO:0008219-PATO:0002051-0-0-0	ZP:0000442
0-0-ZFA:0000295-PATO:0000646-0-0-0	ZP:0000443
0-0-ZFA:0001306-PATO:0000646-0-0-0	ZP:0000444
0-0-ZFA:0001516-PATO:0000585-0-0-0	ZP:0000445
0-0-ZFA:0001555-PATO:0000646-0-0-0	ZP:0000446
0-0-ZFA:0001611-PATO:0000051-0-0-0	ZP:0000447
0-0-ZFA:0001612-PATO:0000051-0-0-0	ZP:0000448
0-0-GO:0001568-PATO:0001507-0-0-0	ZP:0000449
0-0-GO:0008015-PATO:0000297-0-0-0	ZP:0000450
0-0-GO:0030097-PATO:0001507-0-0-0	ZP:0000451
0-0-GO:0060047-PATO:0000078-0-0-0	ZP:0000452
0-0-GO:0072358-PATO:0001507-0-0-0	ZP:0000453
0-0-ZFA:0000360-PATO:0000051-0-0-0	ZP:0000454
0-0-ZFA:0001285-PATO:0001483-0-0-0	ZP:0000455
0-0-ZFA:0005024-PATO:0000051-0-0-0	ZP:0000456
0-0-ZFA:0005077-PATO:0000051-0-0-0	ZP:0000457
0-0-GO:0003146-PATO:0001507-0-0-0	ZP:0000458
0-0-GO:0006402-PATO:0001507-0-0-0	ZP:0000459
0-0-GO:0060971-PATO:0001507-0-0-0	ZP:0000460
0-0-ZFA:0000155-PATO:0000616-0-0-0	ZP:0000461
0-0-GO:0001947-PATO:0000502-0-0-0	ZP:0000462
0-0-GO:0060047-PATO:0000297-0-0-0	ZP:0000463
0-0-GO:0071907-PATO:0001507-0-0-0	ZP:0000464
0-0-ZFA:0000094-PATO:0000587-0-0-0	ZP:0000465
0-0-ZFA:0000114-PATO:0000133-BSPO:0000017-BFO:0000050-ZFA:0001094	ZP:0000466
0-0-ZFA:0000114-PATO:0001653-BSPO:0000075-BFO:0000050-ZFA:0001094	ZP:0000467
0-0-ZFA:0000360-PATO:0001653-BSPO:0000075-BFO:0000050-ZFA:0001094	ZP:0000468
0-0-ZFA:0001069-PATO:0000587-0-0-0	ZP:0000469
0-0-ZFA:0001117-PATO:0000587-0-0-0	ZP:0000470
0-0-ZFA:0001338-PATO:0000133-BSPO:0000017-BFO:0000050-ZFA:0001094	ZP:0000471
0-0-ZFA:0001285-PATO:0002364-0-0-0	ZP:0000472
0-0-ZFA:0001094-PATO:0000574-0-0-0	ZP:0000473
0-0-ZFA:0009248-PATO:0000639-0-0-0	ZP:0000474
0-0-GO:0001755-PATO:0001507-0-0-0	ZP:0000475
0-0-GO:0008078-PATO:0001507-0-0-0	ZP:0000476
0-0-GO:0030878-PATO:0001507-0-0-0	ZP:0000477
0-0-GO:0035138-PATO:0001507-0-0-0	ZP:0000478
0-0-GO:0048484-PATO:0001507-0-0-0	ZP:0000479
0-0-GO:0048565-PATO:0001507-0-0-0	ZP:0000480
0-0-GO:0051145-PATO:0001507-0-0-0	ZP:0000481
0-0-GO:0060047-PATO:0001507-0-0-0	ZP:0000482
0-0-GO:0060047-PATO:0001783-0-0-0	ZP:0000483
0-0-GO:0060914-PATO:0001507-0-0-0	ZP:0000484
0-0-GO:0071908-PATO:0001507-0-0-0	ZP:0000485
0-0-ZFA:0000009-PATO:0000141-0-0-0	ZP:0000486
0-0-ZFA:0000028-PATO:0000651-0-0-ZFA:0000028	ZP:0000487
ZFA:0005490-BFO:0000050-ZFA:0000028-PATO:0001997-0-0-0	ZP:0000488
0-0-ZFA:0000108-PATO:0000001-0-0-0	ZP:0000489
0-0-ZFA:0000114-PATO:0000646-0-0-0	ZP:0000490
0-0-ZFA:0000115-PATO:0001784-0-0-0	ZP:0000491
0-0-ZFA:0000121-PATO:0000599-0-0-0	ZP:0000492
0-0-ZFA:0000123-PATO:0001473-0-0-0	ZP:0000493
0-0-ZFA:0000140-PATO:0001473-0-0-0	ZP:0000494
0-0-ZFA:0000141-PATO:0000587-0-0-0	ZP:0000495
0-0-ZFA:0000191-PATO:0000052-0-0-0	ZP:0000496
0-0-ZFA:0001072-PATO:0001997-0-0-0	ZP:0000497
0-0-ZFA:0001081-PATO:0000587-0-0-0	ZP:0000498
ZFA:0009248-BFO:0000050-ZFA:0001155-PATO:0001997-0-0-0	ZP:0000499
0-0-ZFA:0001205-PATO:0000574-0-0-0	ZP:0000500
ZFA:0009118-BFO:0000050-ZFA:0001338-PATO:0000051-0-0-0	ZP:0000501
ZFA:0009248-BFO:0000050-ZFA:0001338-PATO:0001997-0-0-0	ZP:0000502
0-0-ZFA:0005057-PATO:0001483-0-0-0	ZP:0000503
0-0-ZFA:0009316-PATO:0002264-0-0-0	ZP:0000504
0-0-ZFA:0009262-PATO:0001997-0-0-0	ZP:0000505
0-0-GO:0035162-PATO:0001507-0-0-0	ZP:0000506
0-0-GO:0042541-PATO:0001507-0-0-0	ZP:0000507
0-0-GO:0043473-PATO:0001507-0-0-0	ZP:0000508
0-0-ZFA:0001069-PATO:0001798-0-0-0	ZP:0000509
0-0-ZFA:0001115-PATO:0002251-0-0-0	ZP:0000510
0-0-ZFA:0001285-PATO:0000587-0-0-0	ZP:0000511
0-0-ZFA:0005025-PATO:0000141-0-0-0	ZP:0000512
0-0-ZFA:0009256-PATO:0000052-0-0-0	ZP:0000513
0-0-ZFA:0009256-PATO:0000328-0-0-0	ZP:0000514
0-0-ZFA:0009256-PATO:0000586-0-0-0	ZP:0000515
0-0-ZFA:0009256-PATO:0001501-0-0-0	ZP:0000516
GO:0005634-BFO:0000050-ZFA:0009256-PATO:0000051-0-0-0	ZP:0000517
0-0-ZFA:0000013-PATO:0002011-0-0-0	ZP:0000518
ZFA:0009019-BFO:0000050-ZFA:0000013-PATO:0000470-0-0-0	ZP:0000519
ZFA:0009248-BFO:0000050-ZFA:0000013-PATO:0002102-0-0-0	ZP:0000520
0-0-ZFA:0000204-PATO:0002104-0-0-0	ZP:0000521
0-0-ZFA:0000641-PATO:0002011-0-0-0	ZP:0000522
0-0-ZFA:0001076-PATO:0002104-0-0-0	ZP:0000523
0-0-ZFA:0001094-PATO:0002129-0-0-0	ZP:0000524
0-0-ZFA:0009090-PATO:0000330-0-0-0	ZP:0000525
0-0-GO:0000278-PATO:0001309-0-0-0	ZP:0000526
0-0-ZFA:0000008-PATO:0002105-0-0-0	ZP:0000527
0-0-ZFA:0000009-PATO:0000587-0-0-0	ZP:0000528
0-0-ZFA:0000014-PATO:0000608-0-0-0	ZP:0000529
0-0-ZFA:0000014-PATO:0001478-0-0-0	ZP:0000530
0-0-ZFA:0000014-PATO:0001483-0-0-0	ZP:0000531
0-0-ZFA:0000114-PATO:0000586-0-0-0	ZP:0000532
GO:0030017-BFO:0000050-ZFA:0000114-PATO:0000586-0-0-0	ZP:0000533
ZFA:0009316-BFO:0000050-ZFA:0000114-PATO:0000586-0-0-0	ZP:0000534
0-0-ZFA:0000471-PATO:0000586-0-0-0	ZP:0000535
0-0-ZFA:0001267-PATO:0001444-0-0-0	ZP:0000536
0-0-ZFA:0001285-PATO:0001478-0-0-0	ZP:0000537
ZFA:0009316-BFO:0000050-ZFA:0001374-PATO:0000470-0-0-0	ZP:0000538
ZFA:0009316-BFO:0000050-ZFA:0001374-PATO:0001790-0-0-0	ZP:0000539
0-0-ZFA:0005035-PATO:0001478-0-0-0	ZP:0000540
ZFA:0009316-BFO:0000050-ZFA:0005061-PATO:0000470-0-0-0	ZP:0000541
ZFA:0009316-BFO:0000050-ZFA:0005061-PATO:0001788-0-0-0	ZP:0000542
0-0-GO:0030099-PATO:0001236-0-0-0	ZP:0000543
0-0-GO:0030851-PATO:0000911-0-0-0	ZP:0000544
0-0-GO:0030851-PATO:0002052-0-0-0	ZP:0000545
0-0-GO:0060216-PATO:0001236-0-0-0	ZP:0000546
0-0-GO:0060216-PATO:0001507-0-0-0	ZP:0000547
ZFA:0009324-BFO:0000050-ZFA:0000094-PATO:0000462-0-0-0	ZP:0000548
ZFA:0009324-BFO:0000050-ZFA:0000094-PATO:0001997-0-0-0	ZP:0000549
ZFA:0009354-BFO:0000050-ZFA:0000094-PATO:0000462-0-0-0	ZP:0000550
0-0-ZFA:0000737-PATO:0000052-0-0-0	ZP:0000551
ZFA:0009014-BFO:0000050-ZFA:0005028-PATO:0001997-0-0-0	ZP:0000552
ZFA:0009324-BFO:0000050-ZFA:0005028-PATO:0000462-0-0-0	ZP:0000553
ZFA:0009324-BFO:0000050-ZFA:0005028-PATO:0001997-0-0-0	ZP:0000554
ZFA:0009327-BFO:0000050-ZFA:0005028-PATO:0001997-0-0-0	ZP:0000555
ZFA:0009354-BFO:0000050-ZFA:0005028-PATO:0000462-0-0-0	ZP:0000556
0-0-ZFA:0009014-PATO:0001483-0-0-0	ZP:0000557
0-0-ZFA:0009015-PATO:0000462-0-0-0	ZP:0000558
0-0-ZFA:0009141-PATO:0000470-0-0-0	ZP:0000559
0-0-ZFA:0009250-PATO:0001997-0-0-0	ZP:0000560
0-0-ZFA:0009265-PATO:0001997-0-0-0	ZP:0000561
0-0-ZFA:0009323-PATO:0001997-0-0-0	ZP:0000562
0-0-ZFA:0009327-PATO:0001997-0-0-0	ZP:0000563
0-0-ZFA:0000737-PATO:0000587-0-0-0	ZP:0000564
0-0-GO:0001756-PATO:0000502-0-0-0	ZP:0000565
0-0-GO:0016339-PATO:0001507-0-0-0	ZP:0000566
0-0-GO:0055113-PATO:0000502-0-0-0	ZP:0000567
0-0-ZFA:0000092-PATO:0000574-0-0-0	ZP:0000568
0-0-ZFA:0000084-PATO:0000411-0-0-0	ZP:0000569
0-0-ZFA:0000112-PATO:0000001-0-0-0	ZP:0000570
0-0-ZFA:0000123-PATO:0000001-0-0-0	ZP:0000571
0-0-ZFA:0005509-PATO:0000587-0-0-0	ZP:0000572
0-0-ZFA:0005509-PATO:0000642-0-0-ZFA:0005509	ZP:0000573
0-0-GO:0007417-PATO:0001507-0-0-0	ZP:0000574
0-0-GO:0030903-PATO:0001507-0-0-0	ZP:0000575
0-0-ZFA:0000006-PATO:0000586-0-0-0	ZP:0000576
0-0-ZFA:0000012-PATO:0000051-0-0-0	ZP:0000577
0-0-ZFA:0000012-PATO:0000646-0-0-0	ZP:0000578
0-0-ZFA:0000135-PATO:0001784-0-0-0	ZP:0000579
0-0-ZFA:0000142-PATO:0000646-0-0-0	ZP:0000580
0-0-ZFA:0000737-PATO:0001450-0-0-0	ZP:0000581
0-0-ZFA:0001056-PATO:0000600-0-0-0	ZP:0000582
0-0-ZFA:0001058-PATO:0000405-0-0-0	ZP:0000583
0-0-ZFA:0001058-PATO:0000574-0-0-0	ZP:0000584
0-0-ZFA:0001094-PATO:0002364-0-0-0	ZP:0000585
BSPO:0000013-BFO:0000050-ZFA:0001094-PATO:0000574-0-0-0	ZP:0000586
ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0002334-0-0-0	ZP:0000587
0-0-ZFA:0005020-PATO:0000574-0-0-0	ZP:0000588
0-0-ZFA:0005020-PATO:0002286-0-0-0	ZP:0000589
0-0-ZFA:0005020-PATO:0002364-0-0-0	ZP:0000590
0-0-ZFA:0009139-PATO:0001923-0-0-0	ZP:0000591
0-0-GO:0003407-PATO:0001507-0-0-0	ZP:0000592
0-0-GO:0008283-PATO:0002051-0-0-0	ZP:0000593
0-0-GO:0009790-PATO:0000502-0-0-0	ZP:0000594
0-0-GO:0060322-PATO:0001507-0-0-0	ZP:0000595
0-0-ZFA:0000144-PATO:0000001-0-0-0	ZP:0000596
0-0-ZFA:0000144-PATO:0002251-0-0-0	ZP:0000597
0-0-ZFA:0001114-PATO:0000001-0-0-0	ZP:0000598
GO:0048770-BFO:0000050-ZFA:0009091-PATO:0001997-0-0-0	ZP:0000599
GO:0048770-BFO:0000050-ZFA:0009198-PATO:0001997-0-0-0	ZP:0000600
GO:0048770-BFO:0000050-ZFA:0009199-PATO:0001997-0-0-0	ZP:0000601
0-0-GO:0003146-PATO:0000297-0-0-0	ZP:0000602
0-0-GO:0021508-PATO:0000297-0-0-0	ZP:0000603
0-0-GO:0021508-PATO:0001507-0-0-0	ZP:0000604
0-0-GO:0021999-PATO:0001507-0-0-0	ZP:0000605
0-0-GO:0032502-PATO:0000502-0-0-0	ZP:0000606
0-0-GO:0042074-PATO:0001507-0-0-0	ZP:0000607
0-0-GO:0048327-PATO:0001507-0-0-0	ZP:0000608
0-0-GO:0060026-PATO:0001507-0-0-0	ZP:0000609
BSPO:0000084-BFO:0000050-ZFA:0000012-PATO:0000587-0-0-0	ZP:0000610
0-0-ZFA:0000022-PATO:0000462-0-0-0	ZP:0000611
0-0-ZFA:0000022-PATO:0000587-0-0-0	ZP:0000612
0-0-ZFA:0000022-PATO:0001483-0-0-0	ZP:0000613
BSPO:0000084-BFO:0000050-ZFA:0000022-PATO:0000645-0-0-0	ZP:0000614
0-0-ZFA:0000032-PATO:0000587-0-0-0	ZP:0000615
0-0-ZFA:0000060-PATO:0000051-0-0-0	ZP:0000616
0-0-ZFA:0000075-PATO:0000051-0-0-0	ZP:0000617
0-0-ZFA:0000091-PATO:0000051-0-0-0	ZP:0000618
0-0-ZFA:0000091-PATO:0001483-0-0-0	ZP:0000619
0-0-ZFA:0000107-PATO:0001924-0-0-0	ZP:0000620
0-0-ZFA:0000107-PATO:0000375-0-0-ZFA:0000107	ZP:0000621
0-0-ZFA:0000107-PATO:0000642-0-0-ZFA:0000107	ZP:0000622
BSPO:0000071-BFO:0000050-ZFA:0000110-PATO:0000462-0-0-0	ZP:0000623
0-0-ZFA:0000135-PATO:0000051-0-0-0	ZP:0000624
0-0-ZFA:0000135-PATO:0000141-0-0-0	ZP:0000625
0-0-ZFA:0000135-PATO:0000587-0-0-0	ZP:0000626
0-0-ZFA:0000135-PATO:0000617-0-0-0	ZP:0000627
0-0-ZFA:0000135-PATO:0001469-0-0-0	ZP:0000628
GO:0005634-BFO:0000050-ZFA:0000135-PATO:0001997-0-0-0	ZP:0000629
ZFA:0009000-BFO:0000050-ZFA:0000135-PATO:0000051-0-0-0	ZP:0000630
0-0-ZFA:0000360-PATO:0002268-0-0-0	ZP:0000631
0-0-ZFA:0000543-PATO:0000642-0-0-ZFA:0000543	ZP:0000632
GO:0030424-BFO:0000050-ZFA:0000543-PATO:0000937-0-0-0	ZP:0000633
0-0-ZFA:0000600-PATO:0000642-0-0-ZFA:0000600	ZP:0000634
0-0-ZFA:0000938-PATO:0000462-0-0-0	ZP:0000635
0-0-ZFA:0001115-PATO:0001469-0-0-0	ZP:0000636
0-0-ZFA:0001117-PATO:0000406-0-0-0	ZP:0000637
0-0-ZFA:0001117-PATO:0001469-0-0-0	ZP:0000638
0-0-ZFA:0001120-PATO:0000051-0-0-0	ZP:0000639
0-0-ZFA:0001135-PATO:0000001-0-0-0	ZP:0000640
ZFA:0009000-BFO:0000050-ZFA:0001218-PATO:0001997-0-0-0	ZP:0000641
ZFA:0009000-BFO:0000050-ZFA:0001218-PATO:0002100-0-0-0	ZP:0000642
0-0-ZFA:0001258-PATO:0001483-0-0-0	ZP:0000643
0-0-ZFA:0001423-PATO:0000642-0-0-ZFA:0001423	ZP:0000644
0-0-ZFA:0001424-PATO:0000051-0-0-0	ZP:0000645
0-0-ZFA:0001507-PATO:0000642-0-0-ZFA:0001507	ZP:0000646
0-0-ZFA:0007016-PATO:0000051-0-0-0	ZP:0000647
0-0-ZFA:0009003-PATO:0001920-0-0-0	ZP:0000648
GO:0030424-BFO:0000050-ZFA:0009247-PATO:0001997-0-0-0	ZP:0000649
0-0-ZFA:0000035-PATO:0000587-0-0-0	ZP:0000650
0-0-ZFA:0000035-PATO:0001501-0-0-0	ZP:0000651
0-0-ZFA:0000107-PATO:0001715-0-0-0	ZP:0000652
0-0-ZFA:0000152-PATO:0000141-0-0-0	ZP:0000653
0-0-ZFA:0000152-PATO:0000587-0-0-0	ZP:0000654
0-0-ZFA:0000152-PATO:0000937-0-0-0	ZP:0000655
0-0-ZFA:0001283-PATO:0001715-0-0-0	ZP:0000656
0-0-ZFA:0009310-PATO:0001997-0-0-0	ZP:0000657
0-0-GO:0007519-PATO:0000502-0-0-0	ZP:0000658
0-0-GO:0007519-PATO:0001507-0-0-0	ZP:0000659
0-0-GO:0030239-PATO:0001507-0-0-0	ZP:0000660
0-0-GO:0048701-PATO:0001507-0-0-0	ZP:0000661
GO:0005634-BFO:0000050-ZFA:0000155-PATO:0000638-0-0-0	ZP:0000662
0-0-ZFA:0000328-PATO:0001997-0-0-0	ZP:0000663
0-0-ZFA:0001094-PATO:0001906-0-0-0	ZP:0000664
0-0-ZFA:0001400-PATO:0000574-0-0-0	ZP:0000665
ZFA:0009084-BFO:0000050-ZFA:0001400-PATO:0000051-0-0-0	ZP:0000666
ZFA:0009084-BFO:0000050-ZFA:0001400-PATO:0000587-0-0-0	ZP:0000667
0-0-ZFA:0005145-PATO:0000638-0-0-0	ZP:0000668
0-0-ZFA:0005145-PATO:0000937-0-0-0	ZP:0000669
GO:0030017-BFO:0000050-ZFA:0005145-PATO:0000613-0-0-0	ZP:0000670
GO:0030017-BFO:0000050-ZFA:0005145-PATO:0000937-0-0-0	ZP:0000671
0-0-ZFA:0009084-PATO:0002077-0-0-0	ZP:0000672
GO:0048747-BFO:0000066-ZFA:0009116-PATO:0002302-0-0-0	ZP:0000673
GO:0048747-BFO:0000066-ZFA:0009117-PATO:0002302-0-0-0	ZP:0000674
0-0-GO:0003007-PATO:0002302-0-0-0	ZP:0000675
0-0-GO:0008283-PATO:0000912-0-0-0	ZP:0000676
0-0-GO:0030099-PATO:0001507-0-0-0	ZP:0000677
0-0-GO:0035050-PATO:0001507-0-0-0	ZP:0000678
0-0-GO:0060975-PATO:0001507-0-0-0	ZP:0000679
BSPO:0000000-BFO:0000050-ZFA:0000028-PATO:0000651-BSPO:0000007-BFO:0000050-ZFA:0000028	ZP:0000680
0-0-ZFA:0000076-PATO:0001511-0-0-0	ZP:0000681
0-0-ZFA:0000112-PATO:0001501-0-0-0	ZP:0000682
0-0-ZFA:0000112-PATO:0001617-0-0-0	ZP:0000683
0-0-ZFA:0000114-PATO:0000645-0-0-0	ZP:0000684
0-0-ZFA:0000114-PATO:0001241-0-0-0	ZP:0000685
0-0-ZFA:0000360-PATO:0000646-0-0-0	ZP:0000686
0-0-ZFA:0005041-PATO:0001241-0-0-0	ZP:0000687
0-0-ZFA:0009316-PATO:0001997-0-0-0	ZP:0000688
0-0-GO:0002040-PATO:0001236-0-0-0	ZP:0000689
0-0-GO:0005179-PATO:0002052-0-0-0	ZP:0000690
0-0-GO:0006809-PATO:0001507-0-0-0	ZP:0000691
0-0-GO:0008015-PATO:0000462-0-0-0	ZP:0000692
0-0-GO:0010882-PATO:0001507-0-0-0	ZP:0000693
0-0-GO:0019722-PATO:0001507-0-0-0	ZP:0000694
0-0-GO:0030218-PATO:0001236-0-0-0	ZP:0000695
0-0-GO:0035148-PATO:0001236-0-0-0	ZP:0000696
0-0-GO:0035162-PATO:0002302-0-0-0	ZP:0000697
0-0-GO:0048823-PATO:0001507-0-0-0	ZP:0000698
0-0-GO:0048844-PATO:0000502-0-0-0	ZP:0000699
0-0-GO:0048845-PATO:0001507-0-0-0	ZP:0000700
0-0-GO:0055117-PATO:0001507-0-0-0	ZP:0000701
0-0-GO:0060047-PATO:0000462-0-0-0	ZP:0000702
0-0-GO:0060215-PATO:0001236-0-0-0	ZP:0000703
0-0-GO:0072017-PATO:0000297-0-0-0	ZP:0000704
0-0-GO:0072019-PATO:0000297-0-0-0	ZP:0000705
0-0-GO:0072554-PATO:0001507-0-0-0	ZP:0000706
0-0-ZFA:0000007-PATO:0001574-0-0-0	ZP:0000707
0-0-ZFA:0000007-PATO:0002270-0-0-ZFA:0000180	ZP:0000708
0-0-ZFA:0000007-PATO:0002269-0-0-ZFA:0001079	ZP:0000709
0-0-ZFA:0000007-PATO:0002269-0-0-ZFA:0001115	ZP:0000710
0-0-ZFA:0000008-PATO:0000587-0-0-0	ZP:0000711
0-0-ZFA:0000009-PATO:0001585-0-0-0	ZP:0000712
0-0-ZFA:0000009-PATO:0001624-0-0-0	ZP:0000713
0-0-ZFA:0000009-PATO:0001715-0-0-0	ZP:0000714
0-0-ZFA:0000014-PATO:0000141-0-0-0	ZP:0000715
0-0-ZFA:0000014-PATO:0001896-0-0-0	ZP:0000716
0-0-ZFA:0000099-PATO:0002105-0-0-0	ZP:0000717
0-0-ZFA:0000110-PATO:0001715-0-0-0	ZP:0000718
0-0-ZFA:0000114-PATO:0001691-0-0-0	ZP:0000719
0-0-ZFA:0000123-PATO:0000587-0-0-0	ZP:0000720
0-0-ZFA:0000170-PATO:0001485-0-0-0	ZP:0000721
ZFA:0009036-BFO:0000050-ZFA:0000186-PATO:0001997-0-0-0	ZP:0000722
0-0-ZFA:0000423-PATO:0001896-0-0-0	ZP:0000723
0-0-ZFA:0000471-PATO:0001571-0-0-0	ZP:0000724
0-0-ZFA:0000477-PATO:0001896-0-0-0	ZP:0000725
0-0-ZFA:0001078-PATO:0000587-0-0-0	ZP:0000726
ZFA:0009354-BFO:0000050-ZFA:0001078-PATO:0001997-0-0-0	ZP:0000727
BSPO:0000055-BFO:0000050-ZFA:0001115-PATO:0002270-0-0-ZFA:0009256	ZP:0000728
ZFA:0009354-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0000729
0-0-ZFA:0001261-PATO:0000587-0-0-0	ZP:0000730
0-0-ZFA:0001267-PATO:0001896-0-0-0	ZP:0000731
0-0-ZFA:0001272-PATO:0000574-0-0-0	ZP:0000732
0-0-ZFA:0001285-PATO:0000141-0-0-0	ZP:0000733
0-0-ZFA:0001285-PATO:0002014-0-0-0	ZP:0000734
0-0-ZFA:0001286-PATO:0000587-0-0-0	ZP:0000735
0-0-ZFA:0001320-PATO:0002112-0-0-0	ZP:0000736
0-0-ZFA:0001400-PATO:0000133-0-0-ZFA:0001400	ZP:0000737
0-0-ZFA:0001496-PATO:0002181-0-0-0	ZP:0000738
0-0-ZFA:0001497-PATO:0002181-0-0-0	ZP:0000739
0-0-ZFA:0001516-PATO:0000133-0-0-ZFA:0001516	ZP:0000740
0-0-ZFA:0001557-PATO:0000651-0-0-ZFA:0001557	ZP:0000741
0-0-ZFA:0005002-PATO:0001715-0-0-0	ZP:0000742
0-0-ZFA:0005020-PATO:0001241-0-0-0	ZP:0000743
0-0-ZFA:0005020-PATO:0001715-0-0-0	ZP:0000744
0-0-ZFA:0005023-PATO:0001624-0-0-0	ZP:0000745
0-0-ZFA:0005059-PATO:0001483-0-0-0	ZP:0000746
GO:0030017-BFO:0000050-ZFA:0005061-PATO:0000937-0-0-0	ZP:0000747
0-0-ZFA:0005091-PATO:0001483-0-0-0	ZP:0000748
0-0-ZFA:0005314-PATO:0001478-0-0-0	ZP:0000749
0-0-ZFA:0007057-PATO:0001715-0-0-0	ZP:0000750
0-0-ZFA:0009256-PATO:0000462-0-0-0	ZP:0000751
0-0-ZFA:0009316-PATO:0000470-0-0-0	ZP:0000752
0-0-ZFA:0009316-PATO:0001464-0-0-0	ZP:0000753
